,Progress,Duration..in.seconds.,IC.response.,Sex,Gender,Class,Major,Ethnicity,Course2,AMAS.1,AMAS.2,AMAS.3,AMAS.4,AMAS.5,AMAS.6,AMAS.7,AMAS.8,AMAS.9,MSES.1,MSES.2,MSES.3,S.CA.1,S.CA.2,S.CA.3,S.CA.4,S.CA.5,S.CA.6,S.LT.1,S.LT.2,S.LT.3,S.LT.4,S.LT.5,S.LT.6,S.LT.7,S.DA.1,S.DA.2,S.DA.3,S.DA.4,S.DA.5,S.DA.6,S.DA.7,S.IA.1,S.IA.2,S.IA.3,S.IA.4,S.IA.5,S.IA.6,S.IA.7,S.D.1,S.D.2,S.D.3,S.D.4,S.D.5,S.D.6,S.D.7,S.RE.1,S.RE.2,S.RE.3,S.RE.4,S.RE.5,S.RE.6,S.RE.7,S.IA.1.1,S.IA.2.1,S.IA.3.1,S.IA.4.1,S.IA.5.1,S.IA.6.1,S.IA.7.1,T.1,T.2,T.3,T.4,T.5,T.6,T.7,T.8,T.9,T.10,T.11,T.12,MS.1,MS.2,MS.3,MS.4,MS.5,MS.6,MS.7,MS.8,MS.9,MS.10,MS.11,MS.12,CR.1,CR.2,CR.3,CR.4,CR.5,CR.6,CR.7,CR.8,CR.9,CR.10,CR.11,CR.12,Semester
328,97,50206,1,2,5,4,4,1,6,1,4,1,5,5,2,5,5,3,1,5,1,5,5,5,2,3,2,5,5,5,3,5,5,3,5,5,5,5,3,3,3,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,3,1,3,5,1,3,2,3,1,1,5,1,5,1,1,1,1,1,2,2,1,3,3,2,1,2,3,2,2,3,1,1,1,1,1,3,1,1,1,3,3,3,1
329,97,77018,1,2,1,4,1,1,14,3,5,4,5,2,4,3,5,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2,2,2,2,2,2,1,2,1,1,2,2,1,2,1,2,3,2,2,3,3,3,3,3,3,3,1,1,1,1,2,3,1,1,1,3,2,3,3,2,3,3,3,3,3,3,3,1,3,2,3,3,3,4,4,1
331,97,127937,1,2,1,4,1,1,15,1,1,1,3,4,1,2,4,1,3,3,4,3,3,2,1,5,1,5,5,5,5,5,5,1,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,4,4,3,5,5,4,4,2,2,2,2,3,4,2,2,2,3,3,3,2,2,1,1,2,2,3,2,2,3,1,2,2,3,2,1,1,1,1,3,3,3,4,4,1
334,100,666,1,1,2,3,4,1,43,3,4,2,5,5,2,2,4,3,2,2,3,4,3,2,4,3,3,4,4,3,4,4,3,3,3,3,4,3,1,3,3,3,2,4,3,3,2,4,2,2,3,3,1,3,3,2,2,4,3,3,4,3,3,3,2,2,3,1,3,3,2,3,2,4,3,4,1,2,2,2,4,3,3,2,1,3,2,1,2,2,2,3,1,3,3,2,1,3,2,1,1,2,2,4,4,1
335,100,372,1,2,1,3,4,1,8,3,2,2,2,3,2,2,5,2,3,2,2,3,4,2,3,3,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3,2,2,3,2,3,2,2,3,4,3,4,2,4,2,3,3,4,2,3,2,2,3,3,4,2,3,4,2,3,3,2,2,2,4,4,2,3,3,3,4,3,2,2,2,1,2,2,3,1,1,3,2,3,3,3,3,2,2,3,3,4,4,4,4,1
336,100,1221,1,1,2,3,3,1,8,2,4,2,5,4,3,3,5,4,3,4,3,4,4,4,1,3,3,3,3,3,3,3,3,3,4,4,2,3,4,3,2,4,3,4,3,3,4,3,3,3,4,4,3,4,3,3,3,4,3,4,3,4,3,4,4,3,3,2,3,4,2,2,3,3,3,3,3,3,3,3,3,3,2,1,2,2,2,2,1,3,1,2,3,2,2,2,2,1,2,1,2,3,3,3,3,1
337,100,446,1,1,2,4,1,1,14,3,3,1,3,3,2,2,4,2,4,3,4,3,4,4,2,4,4,4,4,2,4,4,4,2,3,5,4,4,4,2,3,4,3,3,3,4,4,3,5,4,3,4,4,4,5,4,2,4,3,2,4,2,3,4,2,3,4,3,4,2,2,2,2,4,2,4,2,2,2,2,2,3,2,2,1,2,1,1,1,2,3,3,3,3,3,2,1,1,3,1,3,4,4,4,4,1
338,100,1109,1,1,2,1,1,1,12,1,3,1,3,1,1,1,4,1,5,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,3,3,3,3,3,4,3,3,5,3,3,3,3,3,4,2,2,2,4,2,4,2,2,3,3,3,4,1,2,3,2,2,2,4,3,2,2,2,2,2,3,3,1,2,3,3,2,3,1,1,3,2,1,3,1,2,1,1,2,1,2,2,2,4,4,1
339,100,486,1,1,2,1,4,1,5,3,5,5,5,5,5,5,5,5,1,5,1,1,3,3,1,2,1,1,1,1,3,2,2,2,1,1,3,3,3,3,1,3,3,3,1,2,2,2,3,2,1,1,3,3,3,3,3,3,1,2,2,2,3,3,3,3,3,3,1,5,5,5,5,2,3,3,3,3,5,5,5,3,2,1,2,3,2,3,3,2,3,3,3,2,2,2,2,1,2,1,2,3,3,3,3,1
340,100,673,1,2,1,1,2,1,13,2,4,2,4,2,4,2,3,3,3,2,3,3,3,3,2,2,2,3,3,2,2,2,2,2,3,4,3,2,2,3,3,2,2,2,2,2,3,3,3,2,3,2,3,3,3,3,3,2,2,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,2,2,2,2,2,3,1
341,100,430,1,1,2,1,3,1,10,1,2,1,3,3,2,1,4,1,4,3,4,2,5,4,1,3,3,3,4,3,3,4,3,1,3,2,3,3,3,3,3,3,2,3,3,4,2,3,5,4,3,3,3,3,3,2,2,2,3,3,3,3,4,4,2,3,3,2,3,3,2,2,2,2,4,4,2,2,2,2,4,3,2,1,3,1,1,1,2,2,1,3,1,3,3,3,2,1,2,1,2,3,4,4,4,1
342,100,555,1,1,2,1,4,4,10,3,3,3,3,3,3,NA,4,3,3,3,3,5,5,4,NA,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,4,3,3,3,3,4,3,4,3,3,4,3,3,4,3,3,4,4,3,3,3,3,3,3,2,2,2,3,3,3,3,1,2,1,1,1,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1
343,100,380,1,1,2,3,1,4,15,2,2,2,2,2,2,1,1,1,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,1,1,2,2,3,3,2,3,3,2,2,2,2,2,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
344,100,660,1,1,2,1,1,6,8,1,3,1,4,5,2,1,5,2,3,2,4,2,2,2,3,3,3,3,2,4,4,4,3,2,4,2,3,4,3,3,3,4,4,4,5,4,3,3,5,5,4,4,2,5,4,3,2,5,3,3,3,2,2,4,1,1,2,1,1,3,2,4,3,3,4,5,1,3,1,1,4,3,1,1,3,3,2,3,1,3,3,2,3,4,3,3,2,2,3,3,3,4,4,4,4,1
345,100,557,1,2,1,1,1,1,10,1,2,1,2,1,1,1,3,2,4,5,4,3,5,4,1,4,3,5,5,5,4,4,4,4,5,5,4,5,4,4,5,5,4,4,4,5,4,5,4,3,5,4,4,4,3,4,4,5,4,4,5,2,1,4,1,3,4,3,3,5,1,1,1,4,2,4,2,2,1,2,1,3,2,1,3,2,2,2,3,3,3,2,3,3,1,2,2,1,1,2,2,4,4,4,4,1
346,100,398,1,2,1,2,3,2,10,4,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,2,2,1,1,3,3,2,NA,2,3,2,4,4,4,4,4,1
347,100,8477,1,2,1,3,1,2,44,1,NA,3,1,4,2,1,4,1,3,4,3,4,4,4,4,3,2,5,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,3,5,4,3,5,3,1,1,2,3,5,1,5,2,2,2,2,4,2,3,2,1,2,2,2,3,2,1,3,1,2,1,1,2,1,2,2,2,2,2,2,3,3,3,2,1,1,1,1,1
348,100,377,1,1,2,1,1,2,10,1,5,1,5,4,1,1,5,3,4,2,4,4,2,4,4,3,2,4,3,2,2,3,4,1,3,4,4,5,4,5,3,3,3,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,1,3,5,1,3,5,5,3,1,1,4,2,1,1,1,1,5,1,2,1,1,3,2,3,3,2,1,3,3,1,1,1,3,1,4,1,3,1,1,1,4,1
349,100,622,1,2,1,2,2,6,10,2,3,1,3,4,1,1,3,1,3,3,4,1,3,1,3,3,3,4,3,4,NA,4,4,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,2,2,1,3,2,3,3,3,3,3,3,2,2,3,3,2,3,3,3,3,1
350,100,664,1,1,2,1,4,1,3,1,3,1,3,1,1,1,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,5,4,5,3,4,4,4,2,3,3,1,2,1,1,2,1,2,1,1,1,2,3,1,3,1,1,3,1,1,1,1,1,2,1,1,1,2,2,3,1
351,100,301,1,1,2,2,2,6,10,3,3,3,3,3,2,2,2,3,2,2,1,3,4,4,4,4,4,3,3,3,3,3,4,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,4,4,4,4,3,3,3,4,3,4,3,4,1,1,2,2,1,1,1,2,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1
352,100,5484,1,2,1,5,1,1,43,1,1,1,1,1,1,1,1,1,5,5,5,3,3,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,3,3,3,3,3,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,5,4,3,2,1,2,2,1,1,3,1,2,3,2,1,2,2,3,3,2,3,3,4,3,2,3,3,4,1
353,100,570,1,2,1,2,1,1,16,1,1,1,1,1,1,1,1,1,3,2,4,4,5,4,4,5,4,4,4,5,4,4,5,4,5,4,5,5,5,4,5,5,4,5,5,5,5,4,5,4,4,4,5,5,5,4,4,4,4,5,5,5,4,4,5,4,5,5,5,2,2,2,2,4,2,4,2,2,2,2,2,1,1,2,3,1,2,1,2,2,3,3,3,3,3,3,NA,3,3,3,3,4,4,4,4,1
354,100,1718,1,1,2,1,1,4,10,1,2,1,2,3,1,1,3,1,4,5,4,3,4,3,3,2,3,4,3,3,3,4,4,3,4,3,4,3,3,2,3,3,2,2,5,4,2,3,5,4,4,3,3,4,3,3,4,4,3,3,3,2,2,3,3,4,4,3,4,3,3,4,4,3,4,4,2,3,3,3,3,3,2,3,1,2,2,1,2,2,3,3,3,3,3,2,2,3,3,2,3,3,3,4,4,1
355,100,336,1,1,2,2,4,1,10,3,4,3,4,4,3,4,5,3,1,4,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,2,2,4,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,3,1,2,2,1,2,1,1,2,4,3,2,2,3,3,3,1,4,3,4,4,1
356,100,239,1,2,1,1,1,1,10,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,2,1,3,3,3,3,3,3,3,3,3,4,4,3,4,1
357,100,864981,1,1,2,2,2,7,1,2,3,2,4,3,4,2,5,4,2,3,3,3,3,2,3,3,3,3,3,4,3,4,3,3,3,4,3,3,4,3,3,2,2,2,3,2,3,3,3,2,2,2,3,2,3,3,3,3,2,3,2,3,1,2,2,3,2,3,3,4,4,2,2,2,4,2,3,2,2,3,4,2,1,1,1,2,2,2,1,2,3,2,1,3,3,2,2,3,3,2,2,3,3,3,2,1
358,97,644,1,1,2,2,2,1,1,1,3,2,3,4,2,1,4,2,2,4,4,1,1,3,1,2,1,5,4,4,3,5,4,2,4,2,3,5,3,2,2,4,3,4,4,5,1,4,5,5,4,4,3,5,4,3,4,4,4,3,4,4,5,4,2,3,4,2,5,4,4,4,2,1,3,5,2,2,4,3,4,2,2,1,3,2,1,3,2,2,2,2,2,3,2,2,1,1,2,2,3,3,4,4,4,1
360,97,397,1,1,2,2,4,1,5,1,1,1,2,1,1,1,1,1,4,3,4,3,2,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,2,4,3,3,4,4,3,3,3,4,4,4,4,4,4,3,2,2,1,3,3,3,4,3,2,2,4,3,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,3,2,2,2,2,2,3,2,2,3,4,4,4,1
361,97,609,1,1,2,2,2,1,7,1,4,1,4,2,4,4,5,1,1,5,3,1,4,4,1,4,1,4,3,4,2,4,4,4,4,2,4,4,2,1,1,4,2,4,4,4,2,1,1,4,4,1,2,4,4,1,4,1,1,4,1,4,1,3,4,4,1,3,2,4,4,4,4,4,4,4,3,3,3,3,4,3,2,3,1,1,2,2,1,3,1,3,3,3,1,3,2,2,3,2,3,1,2,3,4,1
362,97,678,1,2,1,1,2,1,13,1,4,3,5,2,1,1,5,1,4,4,4,1,1,2,1,1,1,3,3,3,3,3,4,4,4,4,3,4,3,1,2,3,3,3,5,5,4,3,2,5,5,5,5,4,5,3,3,3,3,1,3,5,1,3,1,1,3,1,3,3,3,3,4,1,3,3,3,3,3,3,3,3,2,2,3,3,2,1,2,2,3,2,1,4,2,2,3,1,3,3,4,4,4,4,4,1
364,97,785,1,2,1,1,1,1,16,1,5,2,4,3,2,1,5,1,4,2,4,1,2,2,1,1,1,3,1,2,1,3,1,1,1,1,1,4,2,1,1,3,2,1,4,2,4,1,4,2,4,2,2,3,2,1,3,2,1,2,2,3,3,2,5,2,1,1,1,3,2,2,2,4,2,3,2,2,2,2,3,1,1,2,3,1,2,3,3,2,3,3,2,3,3,3,2,3,4,2,2,2,4,3,4,1
365,97,956,1,1,2,1,1,1,7,1,3,1,3,4,4,1,3,3,2,4,4,2,4,4,1,5,4,5,5,3,4,5,5,3,4,4,5,5,4,3,3,4,5,5,5,4,4,4,4,5,4,4,5,4,5,4,2,5,4,4,5,2,5,3,2,3,3,3,5,3,2,2,3,2,2,4,1,2,2,2,3,3,1,3,1,1,2,3,3,2,1,2,2,2,2,2,3,1,3,3,2,3,4,2,4,1
366,97,759,1,1,2,2,1,1,8,1,4,5,5,4,5,5,5,3,1,5,4,1,1,2,1,2,1,4,2,2,2,2,1,1,2,3,2,4,2,1,1,4,2,3,4,4,4,2,5,2,4,2,4,2,2,2,1,4,1,1,2,1,1,3,1,1,1,1,2,3,2,2,2,3,3,4,1,2,2,2,4,3,1,1,3,3,2,3,1,2,1,3,3,2,2,2,2,2,3,2,4,2,3,4,1,1
370,97,592,1,1,2,2,1,7,17,1,5,1,5,4,1,1,5,1,3,5,4,1,1,5,1,2,4,2,5,5,4,5,5,3,4,2,5,4,5,2,4,5,4,5,4,5,1,5,5,5,5,5,5,3,5,2,4,5,3,4,2,3,5,4,1,3,4,4,5,3,2,4,1,5,4,5,1,2,1,1,4,3,1,2,3,1,2,3,1,2,3,3,2,1,3,3,1,1,2,1,1,3,3,4,3,1
371,97,101897,1,1,2,1,4,1,3,1,3,1,3,4,4,1,3,1,1,5,2,5,4,4,5,5,4,5,5,4,4,5,5,4,5,5,4,4,3,2,5,3,3,4,5,4,2,4,5,5,4,4,2,5,4,5,5,5,5,5,5,5,5,3,2,3,3,2,5,2,2,2,2,4,2,4,1,1,1,2,2,3,2,2,2,1,2,3,3,1,3,3,3,3,3,2,3,NA,3,3,3,3,3,4,4,1
373,97,1688,1,2,1,2,1,1,8,1,3,1,2,3,1,1,2,1,4,2,4,5,4,5,1,1,4,5,3,4,3,5,5,2,5,4,3,3,4,1,4,4,3,4,4,4,4,4,5,4,5,4,3,5,4,5,4,3,3,4,4,5,2,4,4,4,5,2,4,1,3,2,2,3,2,2,1,1,1,1,3,1,1,1,2,1,2,3,2,1,3,3,3,3,2,1,2,2,3,3,3,2,3,4,4,1
375,97,641,1,1,2,3,1,1,44,2,4,1,3,4,3,2,5,3,4,4,5,5,5,5,3,4,5,5,4,5,4,5,5,4,4,5,3,4,4,4,3,4,4,5,5,4,5,5,3,4,4,3,5,4,5,3,2,4,3,3,3,3,2,3,1,5,4,5,5,3,2,3,3,3,3,3,3,4,3,3,3,3,2,1,2,3,2,1,1,2,1,3,2,1,1,1,2,1,3,2,3,3,4,3,4,1
377,97,7326,1,1,2,2,4,1,3,1,3,1,3,3,1,1,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,3,4,4,3,3,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,3,5,4,4,3,4,4,3,3,3,3,3,3,4,3,4,4,3,2,3,4,2,2,2,2,4,1,2,2,2,1,2,1,1,2,1,3,3,3,2,2,2,2,2,2,2,3,3,4,4,1
378,97,699,1,1,2,3,1,1,8,1,4,1,5,2,2,1,5,2,4,2,2,4,4,4,2,5,2,3,4,5,2,4,5,2,4,3,5,2,5,2,3,3,4,4,5,4,5,5,5,4,3,3,4,2,5,3,5,4,3,5,4,4,3,4,4,1,2,1,2,3,2,2,2,4,1,5,1,2,1,1,1,3,2,3,3,3,2,2,1,2,1,2,1,2,1,1,1,1,3,3,2,3,3,4,4,1
379,97,2624,1,1,2,1,4,1,3,1,3,1,2,3,5,2,2,2,4,2,3,4,4,4,5,4,3,3,4,4,4,4,4,4,4,5,3,4,2,2,2,4,4,2,2,2,2,4,4,4,2,3,4,4,4,5,5,5,3,5,5,5,4,3,2,5,4,5,5,4,4,4,4,2,3,3,3,3,3,3,3,2,3,1,3,2,2,3,3,2,3,3,3,3,2,1,2,3,3,2,1,3,4,4,4,1
380,97,2291,1,1,2,3,4,1,43,2,3,1,3,4,4,2,5,2,1,5,4,4,3,3,5,3,5,2,2,2,2,4,4,5,4,5,3,4,4,4,4,3,3,4,3,3,4,4,4,5,4,5,3,3,4,5,2,2,2,2,3,2,1,4,3,3,4,1,2,1,5,5,5,1,4,3,3,3,3,3,4,2,1,3,3,3,2,1,1,2,1,3,3,2,2,1,1,3,1,3,1,2,4,4,4,1
382,97,396,1,1,2,3,2,4,13,1,3,2,2,4,1,1,3,1,2,3,4,2,3,3,2,2,1,3,3,4,4,5,5,5,4,3,4,5,4,2,3,2,3,4,3,2,2,2,3,4,4,4,2,2,3,4,3,4,3,3,3,3,4,3,3,2,2,2,3,3,4,4,4,3,2,3,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,3,3,3,4,3,3,3,4,3,4,4,4,3,4,1
388,97,989,1,1,2,1,1,1,16,1,2,4,1,2,2,3,3,3,2,2,4,2,3,3,2,3,5,3,3,2,1,4,2,3,2,3,4,2,4,4,3,2,3,3,4,3,3,2,2,2,3,2,3,3,2,3,3,2,3,2,2,2,3,3,3,2,2,2,2,2,2,2,2,4,2,4,1,1,1,2,3,3,2,2,2,3,2,2,1,2,3,3,2,3,3,4,2,4,3,4,4,3,4,4,4,1
389,97,820,1,1,2,1,3,1,10,2,3,1,3,2,2,2,4,1,4,2,4,1,2,2,1,2,1,3,3,4,2,3,2,3,2,1,2,2,2,2,2,3,3,2,3,2,2,2,4,3,3,3,2,3,2,2,2,3,2,2,2,2,1,3,3,2,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,2,3,3,2,1,3,1,3,3,3,2,1,3,2,3,3,4,4,4,1
390,97,149,1,2,1,1,1,7,12,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,2,2,3,3,1,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,1
391,97,1277,1,2,1,1,1,1,16,1,1,1,1,2,1,2,2,1,4,1,5,3,3,2,3,1,3,3,2,4,4,4,3,1,4,4,4,3,5,1,1,4,3,3,3,4,1,4,3,4,3,3,3,3,4,3,4,4,4,4,3,2,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,1,2,1,2,3,2,2,3,2,2,2,2,2,3,3,3,4,3,4,4,1
394,97,312,1,1,2,5,3,7,6,3,3,2,2,1,3,3,3,1,4,5,4,5,5,5,5,5,5,4,5,4,3,4,4,2,5,4,4,4,3,4,5,4,4,5,5,4,5,5,4,4,5,5,5,5,5,4,4,5,4,5,5,5,5,5,4,4,5,4,4,3,3,3,2,5,5,3,1,1,1,1,1,3,2,1,3,1,2,1,3,2,3,3,2,3,3,2,2,2,1,1,1,1,4,4,4,1
395,97,325243,1,1,2,4,4,1,43,1,4,1,5,4,3,2,5,3,4,2,5,5,4,5,5,5,5,5,3,5,5,5,5,5,5,5,4,5,5,3,4,5,5,5,4,5,4,4,3,1,3,5,3,5,4,5,2,5,4,3,3,1,2,1,1,3,1,4,5,2,5,4,3,1,4,3,2,4,2,4,5,2,1,1,2,2,1,1,3,2,1,3,3,1,1,1,1,3,3,3,1,1,1,4,4,1
397,97,590,1,1,2,2,4,1,4,3,4,1,3,3,2,2,4,1,4,3,3,4,3,3,4,3,4,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,4,2,3,4,3,5,4,4,4,4,4,4,4,3,4,4,4,5,3,3,3,3,4,3,3,4,3,3,3,2,3,2,3,2,2,2,2,2,1,2,1,1,1,2,3,3,2,3,3,1,3,3,1,2,1,3,3,2,3,4,3,3,1
399,97,1074,1,1,2,2,3,1,10,2,3,1,2,2,1,1,4,1,4,1,4,3,5,4,4,4,3,4,4,5,4,5,4,4,5,4,4,4,5,3,4,4,4,4,5,4,4,4,5,5,4,4,5,4,4,5,3,4,4,4,5,4,4,4,4,4,4,3,4,3,3,2,2,3,2,3,3,3,3,3,3,3,2,2,3,1,2,2,3,2,2,3,3,4,3,3,2,2,2,2,2,4,4,4,4,1
400,97,402,1,1,2,1,2,4,13,1,5,3,4,5,5,3,5,3,4,4,5,4,3,3,3,3,3,4,3,3,3,4,4,3,5,2,5,5,5,4,3,3,3,4,5,4,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,2,3,3,3,3,3,3,3,3,3,2,2,3,1,1,2,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1
401,97,864,1,1,2,2,1,1,12,1,5,5,5,5,5,2,5,3,1,4,4,2,5,3,1,1,1,1,2,2,1,3,2,2,1,3,4,1,3,1,1,4,3,4,2,4,3,1,4,4,4,2,1,2,3,4,2,5,5,2,4,4,2,4,2,4,4,1,5,5,1,1,4,2,2,4,2,2,2,2,4,3,2,1,2,1,1,3,3,2,3,3,2,3,3,3,1,2,1,4,2,4,3,1,1,1
402,97,406,1,2,1,2,2,1,7,2,2,2,3,3,2,2,4,3,2,1,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,5,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,3,2,4,3,3,3,2,2,2,1,2,1,1,1,1,1,3,2,1,2,3,2,2,2,2,3,2,2,2,2,2,3,2,1
403,97,615,1,1,2,3,4,1,43,3,4,1,5,3,2,1,5,1,3,4,5,4,4,4,3,1,5,5,5,3,4,5,2,2,3,3,2,3,2,2,2,4,3,4,4,2,4,5,5,5,5,5,3,1,1,3,4,3,1,3,5,1,4,1,3,4,3,2,5,3,5,5,5,1,5,2,1,3,3,4,4,1,1,1,3,3,2,3,3,3,1,3,3,2,2,1,1,3,4,1,1,3,3,4,4,1
406,97,485,1,2,1,3,4,1,6,1,4,1,4,4,2,1,5,2,2,3,4,5,5,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,2,4,3,1,3,4,3,4,1,2,1,1,2,2,1,3,2,3,3,3,3,3,2,2,1,3,2,2,3,4,4,4,1
409,97,7185,1,1,2,1,4,1,3,1,1,1,1,3,1,1,3,1,5,1,5,5,5,5,5,4,5,5,5,5,4,5,5,4,5,5,4,4,5,5,4,5,5,5,5,5,4,5,5,5,4,3,4,4,4,4,4,5,3,4,5,4,2,2,4,2,4,2,5,3,4,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,1,3,2,2,3,3,3,3,1,1,1,2,1,4,4,4,4,1
412,97,3481,1,2,1,2,2,1,13,2,3,3,3,2,1,1,4,2,3,4,3,4,3,3,4,3,3,2,1,2,3,3,2,3,3,1,2,3,2,3,3,3,3,3,3,3,3,4,4,3,5,4,3,3,3,3,3,4,3,3,3,2,2,3,4,3,3,2,3,3,2,2,2,4,2,4,2,1,2,2,2,1,2,2,3,1,2,2,3,1,2,3,3,3,3,2,2,3,3,2,3,3,4,4,4,1
413,97,200,1,1,2,1,3,2,10,1,5,2,5,2,1,2,4,4,2,2,2,3,4,4,4,4,4,3,3,3,3,3,3,3,4,3,2,1,2,3,4,4,3,2,1,1,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,4,4,5,5,5,4,3,3,2,2,3,3,4,4,2,2,2,2,1,2,2,2,2,2,1,2,4,2,2,1,2,3,2,2,3,1,3,3,1
414,97,560,1,1,2,2,2,1,13,3,5,2,5,5,1,1,5,4,2,4,2,2,1,1,1,1,2,3,3,2,1,2,2,1,2,2,2,3,1,1,2,4,3,4,4,3,1,2,4,4,4,1,1,4,1,2,4,4,3,2,3,4,1,4,3,1,1,1,2,1,5,3,4,2,3,4,2,3,2,3,4,3,2,3,1,3,2,3,3,3,1,3,3,3,4,4,1,1,2,1,1,1,4,4,4,1
417,97,423,1,1,2,2,4,6,3,1,4,3,5,5,5,NA,5,3,2,3,3,4,4,3,5,4,3,3,3,4,4,3,3,3,4,4,4,3,3,3,3,3,3,4,3,3,3,NA,4,4,4,4,3,3,2,3,3,3,4,3,3,3,3,3,3,3,4,4,3,3,4,4,4,2,3,4,3,2,3,4,4,1,2,2,3,3,2,2,2,3,3,3,2,2,2,2,2,2,3,2,2,4,4,4,4,1
418,97,1384,1,1,2,3,4,1,43,2,3,1,4,3,2,2,4,1,2,4,4,2,2,2,2,2,2,3,3,4,3,4,3,2,3,2,2,2,3,3,2,4,3,3,2,3,2,3,4,3,2,2,2,3,3,2,3,3,2,3,2,3,3,3,2,2,2,2,3,3,4,4,3,3,3,4,2,2,2,2,2,3,1,1,3,3,2,1,3,2,1,3,1,3,3,3,2,1,3,2,1,3,3,4,4,1
